event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
7726;328;7;75;0;15;1016;1017;substitution_out | source:liveticker;Wechsel : Mathias Honsak => Julian Niehues;;SUBSTITUTION_OUT;Auswechslung;Julian;Niehues;Mathias;Honsak;1. FC Heidenheim 1846;own
7727;328;6;75;0;15;1017;1016;substitution_in | source:liveticker;Wechsel : Mathias Honsak => Julian Niehues;;SUBSTITUTION_IN;Einwechslung;Mathias;Honsak;Julian;Niehues;1. FC Heidenheim 1846;own
7725;328;3;77;0;15;1008;;source:liveticker | 2:1;Gelbe Karte : Benedikt Gimber;;YELLOW_CARD;Gelbe Karte;Benedikt;Gimber;;;1. FC Heidenheim 1846;own
7723;328;7;81;0;15;1045;1023;substitution_out | source:liveticker;Wechsel : Yannik Wagner => Jonas Föhrenbach;;SUBSTITUTION_OUT;Auswechslung;Jonas;Föhrenbach;Yannik;Wagner;1. FC Heidenheim 1846;own
7724;328;6;81;0;15;1023;1045;substitution_in | source:liveticker;Wechsel : Yannik Wagner => Jonas Föhrenbach;;SUBSTITUTION_IN;Einwechslung;Yannik;Wagner;Jonas;Föhrenbach;1. FC Heidenheim 1846;own
7722;328;3;88;0;15;1465;;source:liveticker | 2:1;Gelbe Karte TO : Bernhard Raab;;YELLOW_CARD;Gelbe Karte;Bernhard;Raab;;;1. FC Heidenheim 1846;own
7717;328;3;90;0;18;798;;source:liveticker | 2:1;Gelbe Karte : Silvan Dominic Widmer;;YELLOW_CARD;Gelbe Karte;Silvan Dominic;Widmer;;;1. FSV Mainz 05;opponent
7718;328;7;90;0;18;1456;794;substitution_out | source:liveticker;Wechsel : Arnaud Dominique Nordin => Phillip Tietz;;SUBSTITUTION_OUT;Auswechslung;Phillip;Tietz;Arnaud Dominique;Nordin;1. FSV Mainz 05;opponent
7719;328;6;90;0;18;794;1456;substitution_in | source:liveticker;Wechsel : Arnaud Dominique Nordin => Phillip Tietz;;SUBSTITUTION_IN;Einwechslung;Arnaud Dominique;Nordin;Phillip;Tietz;1. FSV Mainz 05;opponent
7720;328;7;90;0;18;786;796;substitution_out | source:liveticker;Wechsel : Lennard Maloney => Nadiem Amiri;;SUBSTITUTION_OUT;Auswechslung;Nadiem;Amiri;Lennard;Maloney;1. FSV Mainz 05;opponent
7721;328;6;90;0;18;796;786;substitution_in | source:liveticker;Wechsel : Lennard Maloney => Nadiem Amiri;;SUBSTITUTION_IN;Einwechslung;Lennard;Maloney;Nadiem;Amiri;1. FSV Mainz 05;opponent
8020;340;3;16;0;32;1027;;source:liveticker | 0:0;Gelbe Karte : Maximilian Arnold;;YELLOW_CARD;Gelbe Karte;Maximilian;Arnold;;;VfL Wolfsburg;opponent
8019;340;3;26;0;15;1005;;source:liveticker | 0:0;Gelbe Karte : Marnon Busch;;YELLOW_CARD;Gelbe Karte;Marnon;Busch;;;1. FC Heidenheim 1846;own
8018;340;3;29;0;15;1014;;source:liveticker | 0:0;Gelbe Karte : Niklas Dorsch;;YELLOW_CARD;Gelbe Karte;Niklas;Dorsch;;;1. FC Heidenheim 1846;own
8017;340;1;45;0;15;1019;;source:liveticker | 0:1;Tor : Adrian Beck;;GOAL;Tor;Adrian;Beck;;;1. FC Heidenheim 1846;own
8015;340;7;46;0;32;1026;1440;substitution_out | source:liveticker;Wechsel : Kevin Alexander Paredes => Aaron Zehnter;;SUBSTITUTION_OUT;Auswechslung;Aaron;Zehnter;Kevin Alexander;Paredes;VfL Wolfsburg;opponent
8016;340;6;46;0;32;1440;1026;substitution_in | source:liveticker;Wechsel : Kevin Alexander Paredes => Aaron Zehnter;;SUBSTITUTION_IN;Einwechslung;Kevin Alexander;Paredes;Aaron;Zehnter;VfL Wolfsburg;opponent
8014;340;3;58;0;15;1045;;source:liveticker | 0:1;Gelbe Karte : Jonas Föhrenbach;;YELLOW_CARD;Gelbe Karte;Jonas;Föhrenbach;;;1. FC Heidenheim 1846;own
8009;340;7;59;0;32;1034;1127;substitution_out | source:liveticker;Wechsel : Adam Daghim => Lovro Majer;;SUBSTITUTION_OUT;Auswechslung;Lovro;Majer;Adam;Daghim;VfL Wolfsburg;opponent
8010;340;6;59;0;32;1127;1034;substitution_in | source:liveticker;Wechsel : Adam Daghim => Lovro Majer;;SUBSTITUTION_IN;Einwechslung;Adam;Daghim;Lovro;Majer;VfL Wolfsburg;opponent
8011;340;7;59;0;32;1250;1146;substitution_out | source:liveticker;Wechsel : Sael Kumbedi => Jan Bürger;;SUBSTITUTION_OUT;Auswechslung;Jan;Bürger;Sael;Kumbedi;VfL Wolfsburg;opponent
8012;340;6;59;0;32;1146;1250;substitution_in | source:liveticker;Wechsel : Sael Kumbedi => Jan Bürger;;SUBSTITUTION_IN;Einwechslung;Sael;Kumbedi;Jan;Bürger;VfL Wolfsburg;opponent
8013;340;3;59;0;32;1130;;source:liveticker | 0:1;Gelbe Karte : Christian Dannemann Eriksen;;YELLOW_CARD;Gelbe Karte;Christian Dannemann;Eriksen;;;VfL Wolfsburg;opponent
8008;340;3;68;0;32;1440;;source:liveticker | 0:1;Gelbe Karte : Kevin Alexander Paredes;;YELLOW_CARD;Gelbe Karte;Kevin Alexander;Paredes;;;VfL Wolfsburg;opponent
8006;340;7;70;0;32;1041;1132;substitution_out | source:liveticker;Wechsel : Jesper Grænge Lindstrøm => Yannick Gerhardt;;SUBSTITUTION_OUT;Auswechslung;Yannick;Gerhardt;Jesper Grænge;Lindstrøm;VfL Wolfsburg;opponent
8007;340;6;70;0;32;1132;1041;substitution_in | source:liveticker;Wechsel : Jesper Grænge Lindstrøm => Yannick Gerhardt;;SUBSTITUTION_IN;Einwechslung;Jesper Grænge;Lindstrøm;Yannick;Gerhardt;VfL Wolfsburg;opponent
8002;340;7;77;0;15;1045;1495;substitution_out | source:liveticker;Wechsel : Leonidas Stergiou => Jonas Föhrenbach;;SUBSTITUTION_OUT;Auswechslung;Jonas;Föhrenbach;Leonidas;Stergiou;1. FC Heidenheim 1846;own
