event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
1591;73;7;55;0;4;330;56;substitution_out | source:liveticker;Paul Kersthold (27) für Yahia Elgawady (22);;SUBSTITUTION_OUT;Auswechslung;Yahia;Elgawady;Paul;Kersthold;FSV Trier-Tarforst II;opponent
1592;73;6;55;0;4;56;330;substitution_in | source:liveticker;Paul Kersthold (27) für Yahia Elgawady (22);;SUBSTITUTION_IN;Einwechslung;Paul;Kersthold;Yahia;Elgawady;FSV Trier-Tarforst II;opponent
1589;73;7;61;0;3;171;172;substitution_out | source:liveticker;Nikolai Smirnov (16) für Patrick Mertes (15);;SUBSTITUTION_OUT;Auswechslung;Patrick;Mertes;Nikolai;Smirnov;FSG Ehrang-Pfalzel;own
1590;73;6;61;0;3;172;171;substitution_in | source:liveticker;Nikolai Smirnov (16) für Patrick Mertes (15);;SUBSTITUTION_IN;Einwechslung;Nikolai;Smirnov;Patrick;Mertes;FSG Ehrang-Pfalzel;own
1587;73;7;62;0;4;296;415;substitution_out | source:liveticker;Marcel Mühlen (28) für Aaron Baltes (6);;SUBSTITUTION_OUT;Auswechslung;Aaron;Baltes;Marcel;Mühlen;FSV Trier-Tarforst II;opponent
1588;73;6;62;0;4;415;296;substitution_in | source:liveticker;Marcel Mühlen (28) für Aaron Baltes (6);;SUBSTITUTION_IN;Einwechslung;Marcel;Mühlen;Aaron;Baltes;FSV Trier-Tarforst II;opponent
1586;73;1;64;0;4;415;;source:liveticker | 2:2;Tor durch Marcel Mühlen (28);;GOAL;Tor;Marcel;Mühlen;;;FSV Trier-Tarforst II;opponent
1582;73;7;71;0;3;406;169;substitution_out | source:liveticker;Malte Werdermann (2) für David Reitz (4);;SUBSTITUTION_OUT;Auswechslung;David;Reitz;Malte;Werdermann;FSG Ehrang-Pfalzel;own
1583;73;6;71;0;3;169;406;substitution_in | source:liveticker;Malte Werdermann (2) für David Reitz (4);;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;David;Reitz;FSG Ehrang-Pfalzel;own
1584;73;7;71;0;3;162;264;substitution_out | source:liveticker;Finn Konrad (21) für Sem Luca Schneider (19);;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Finn;Konrad;FSG Ehrang-Pfalzel;own
1585;73;6;71;0;3;264;162;substitution_in | source:liveticker;Finn Konrad (21) für Sem Luca Schneider (19);;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
1581;73;3;75;0;3;164;;source:liveticker | 2:2;Gelbe Karte für Oliver Mertes (3);;YELLOW_CARD;Gelbe Karte;Oliver;Mertes;;;FSG Ehrang-Pfalzel;own
1579;73;7;77;0;3;164;265;substitution_out | source:liveticker;Thorsten Lauterbach (6) für Oliver Mertes (3);;SUBSTITUTION_OUT;Auswechslung;Oliver;Mertes;Thorsten;Lauterbach;FSG Ehrang-Pfalzel;own
1580;73;6;77;0;3;265;164;substitution_in | source:liveticker;Thorsten Lauterbach (6) für Oliver Mertes (3);;SUBSTITUTION_IN;Einwechslung;Thorsten;Lauterbach;Oliver;Mertes;FSG Ehrang-Pfalzel;own
1577;73;7;81;0;4;45;295;substitution_out | source:liveticker;Kasym Nazarov (14) für Philipp Salm (7);;SUBSTITUTION_OUT;Auswechslung;Philipp;Salm;Kasym;Nazarov;FSV Trier-Tarforst II;opponent
1578;73;6;81;0;4;295;45;substitution_in | source:liveticker;Kasym Nazarov (14) für Philipp Salm (7);;SUBSTITUTION_IN;Einwechslung;Kasym;Nazarov;Philipp;Salm;FSV Trier-Tarforst II;opponent
1576;73;3;82;0;4;294;;source:liveticker | 2:2;Gelbe Karte für Philipp Huget (11);;YELLOW_CARD;Gelbe Karte;Philipp;Huget;;;FSV Trier-Tarforst II;opponent
1575;73;3;84;0;4;48;;source:liveticker | 2:2;Gelbe Karte für Yaroslav Borodavkin (16);;YELLOW_CARD;Gelbe Karte;Yaroslav;Borodavkin;;;FSV Trier-Tarforst II;opponent
1573;73;7;86;0;3;176;264;substitution_out | source:liveticker;Finn Konrad (21) für Jason Pütz (14);;SUBSTITUTION_OUT;Auswechslung;Jason;Pütz;Finn;Konrad;FSG Ehrang-Pfalzel;own
1574;73;6;86;0;3;264;176;substitution_in | source:liveticker;Finn Konrad (21) für Jason Pütz (14);;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Jason;Pütz;FSG Ehrang-Pfalzel;own
1572;73;3;92;0;4;294;;source:liveticker | 2:2;Gelbe Karte für Philipp Huget (11);;YELLOW_CARD;Gelbe Karte;Philipp;Huget;;;FSV Trier-Tarforst II;opponent
1694;80;7;0;0;3;162;264;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sem Luca;Schneider;Finn;Konrad;FSG Ehrang-Pfalzel;own
1695;80;6;0;0;3;264;162;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Finn;Konrad;Sem Luca;Schneider;FSG Ehrang-Pfalzel;own
1696;80;7;10;0;8;507;75;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Lukas;Östlund;Omran;Rahmani;SG Serrig;opponent
1697;80;6;10;0;8;75;507;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Omran;Rahmani;Lukas;Östlund;SG Serrig;opponent
1698;80;1;11;0;8;85;;goal;;;GOAL;Tor;Johannes;Carl;;;SG Serrig;opponent
