player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
19025;21;3;160;0;0;0;;;0;0;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
19026;21;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;;2026-08-29 09:22:35;2026-08-29 09:22:35
19111;24;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19112;24;3;165;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
19113;24;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
19114;24;3;170;1;0;1;0;71;71;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
19115;24;3;167;1;0;1;0;32;32;0;0;0;0;0;0;0;8;;2026-08-29 09:22:35;2026-08-29 09:22:35
19116;24;3;168;1;0;0;0;90;90;2;0;0;0;0;0;0;9;;2026-08-29 09:22:35;2026-08-29 09:22:35
19117;24;3;263;1;0;0;0;90;90;0;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
19118;24;3;331;1;0;1;0;84;84;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
19119;24;3;172;1;0;1;0;55;55;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
19120;24;3;161;1;0;0;0;90;90;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
19121;24;3;264;1;0;1;0;64;64;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
19122;24;3;164;0;1;0;71;90;19;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
19123;24;3;265;0;1;0;55;90;35;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
19124;24;3;171;0;1;0;32;90;58;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
19125;24;3;160;0;1;0;64;90;26;0;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
19126;24;3;173;0;1;0;84;90;6;0;0;0;0;0;0;0;20;;2026-08-29 09:22:35;2026-08-29 09:22:35
19127;24;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19286;29;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
19287;29;3;165;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
19288;29;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
19289;29;3;170;1;0;1;0;75;75;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
19290;29;3;263;1;0;1;0;73;73;1;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
19291;29;3;176;1;0;0;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
19292;29;3;171;1;0;0;0;90;90;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
19293;29;3;172;1;0;1;0;32;32;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
19294;29;3;160;1;0;1;0;64;64;0;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
19295;29;3;264;1;0;1;0;38;38;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
19296;29;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19297;29;3;325;0;0;0;;;0;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19298;29;3;265;0;1;0;38;90;52;0;0;0;0;0;0;0;9;;2026-08-29 09:22:35;2026-08-29 09:22:35
19299;29;3;158;0;1;0;73;90;17;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
19300;29;3;324;0;1;0;75;90;15;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
19301;29;3;161;0;1;0;32;90;58;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
19302;29;3;162;0;1;0;64;90;26;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
19621;39;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19622;39;3;162;1;0;0;0;90;90;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
19623;39;3;165;1;0;0;0;90;90;0;0;0;0;0;0;0;4;;2026-08-29 09:22:35;2026-08-29 09:22:35
